dataset_name,benchmark_mode,experiment,model,n_seeds,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_ece_10_bins,std_ece_10_bins,mean_brier_score,std_brier_score,mean_latency_or_seconds,research_grade
phrasebank,phrasebank_in_domain,finbert_zero_shot,finbert_base_zero_shot_ProsusAI/finbert,5,0.8832116788321167,1.2412670766236366e-16,0.883577944220483,0.0,0.0235624849734142,0.0,0.176186948733635,0.0,,True
phrasebank,phrasebank_in_domain,finbert_finetuned,finbert_finetuned_ProsusAI/finbert,5,0.8859228362877998,0.007321580680518013,0.8820644895866895,0.009229049761955549,0.06082726843787182,0.023983491037515254,0.18098922587061034,0.009053776612667652,,True
phrasebank,phrasebank_in_domain,classical,tfidf_linear_svm,5,0.7497393117831074,0.0,0.6940939383858322,0.0,,0.0,,0.0,,True
phrasebank,phrasebank_in_domain,classical,tfidf_logistic_regression,5,0.7403545359749739,0.0,0.6838345924028509,0.0,0.1732326591790026,0.0,0.4249907519894779,0.0,,True
phrasebank,phrasebank_in_domain,classical,tfidf_sgd_log_loss,5,0.7474452554744525,0.0008724296418499214,0.677733687653237,0.002099874780857981,0.09925010641768925,0.0016073601530166334,0.37780458285957474,0.00041520970394537,,True
phrasebank,phrasebank_in_domain,classical,tfidf_xgboost,5,0.7205422314911366,0.0,0.6216002964935942,0.0,0.0320514387395757,0.0,0.3931086922436307,0.0,,True
phrasebank,phrasebank_in_domain,classical,tfidf_random_forest,5,0.7186652763295099,0.0022606343470989334,0.5911082292584788,0.0062998113503289046,0.040249645353762444,0.005646618818397201,0.3955391206149713,0.001057904716878992,,True
phrasebank,phrasebank_in_domain,classical,tfidf_multinomial_nb,5,0.6517205422314911,0.0,0.3938322330899109,0.0,0.10558203151196402,1.5515838457795457e-17,0.4690837657899139,0.0,,True
phrasebank,phrasebank_in_domain,classical,majority_baseline,5,0.5985401459854015,0.0,0.2496194824961948,0.0,0.4014598540145985,0.0,0.802919708029197,1.2412670766236366e-16,,True
